ReleaseDate,AreaOfInterest,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20140819,TOTAL,"204,176,767.72","33,880,951.29","19,528,189.66","14,612,207.85","11,273,073.32","27,701,046.07",2014-08-19,2014-08-25,2
20140812,TOTAL,"205,116,140.95","35,086,853.28","15,522,577.57","14,804,023.78","12,954,402.42","27,688,237.91",2014-08-12,2014-08-18,2
20140805,TOTAL,"202,598,259.21","37,693,462.57","15,590,790.39","15,421,333.98","12,157,083.48","27,711,306.27",2014-08-05,2014-08-11,2
20140729,TOTAL,"201,403,336.05","38,229,059.21","14,832,887.75","16,046,608.98","12,938,466.59","27,721,877.32",2014-07-29,2014-08-04,2
20140722,TOTAL,"203,746,500.53","37,135,933.71","11,984,979.37","17,513,275.88","17,693,256.22","23,098,290.19",2014-07-22,2014-07-28,2
20140715,TOTAL,"197,850,269.66","39,626,386.82","14,793,639.22","16,864,910.98","18,870,365.21","23,166,664.02",2014-07-15,2014-07-21,2
20140708,TOTAL,"202,973,898.99","35,414,259.87","12,447,808.00","19,914,296.40","17,378,390.93","23,043,581.70",2014-07-08,2014-07-14,2
20140701,TOTAL,"207,722,868.82","31,137,641.67","11,865,948.07","20,065,456.87","17,321,349.01","23,058,971.47",2014-07-01,2014-07-07,2
20140624,TOTAL,"208,571,228.67","29,061,480.19","14,002,580.03","19,891,939.62","27,577,741.35","12,067,266.03",2014-06-24,2014-06-30,2
20140617,TOTAL,"208,820,952.86","28,637,895.09","13,620,806.21","19,137,015.98","28,797,378.98","12,158,186.79",2014-06-17,2014-06-23,2
20140610,TOTAL,"206,458,454.36","29,477,283.55","14,531,820.71","19,910,213.62","29,816,886.29","10,977,577.36",2014-06-10,2014-06-16,2
20140603,TOTAL,"203,561,014.06","31,824,900.37","14,435,163.44","19,631,012.04","30,653,853.48","11,066,292.52",2014-06-03,2014-06-09,2
20140527,TOTAL,"203,551,094.95","29,485,347.74","15,923,582.01","22,216,635.83","28,848,288.48","11,147,286.89",2014-05-27,2014-06-02,2
20140520,TOTAL,"204,514,355.95","28,880,220.05","12,950,376.11","23,920,848.01","28,749,251.21","12,157,184.57",2014-05-20,2014-05-26,2
20140513,TOTAL,"202,341,054.39","31,235,664.65","13,371,084.69","24,693,634.19","27,619,938.45","11,910,859.54",2014-05-13,2014-05-19,2
20140506,TOTAL,"202,107,268.86","22,927,090.17","21,555,301.79","20,254,711.06","32,601,609.87","11,726,254.16",2014-05-06,2014-05-12,2
20140429,TOTAL,"207,348,836.97","25,176,262.56","19,363,423.23","18,375,300.97","29,433,998.00","11,474,414.19",2014-04-29,2014-05-05,2
20140422,TOTAL,"206,836,764.40","25,479,085.89","21,696,838.31","21,099,960.94","24,756,875.13","11,302,711.23",2014-04-22,2014-04-28,2
20140415,TOTAL,"210,278,139.22","23,775,530.52","20,869,715.99","21,171,745.91","26,036,893.65","9,040,210.61",2014-04-15,2014-04-21,2
20140408,TOTAL,"207,876,633.08","24,763,819.94","24,912,294.80","18,651,433.60","26,115,572.08","8,852,482.40",2014-04-08,2014-04-14,2
20140401,TOTAL,"195,896,661.62","35,110,858.02","24,455,202.67","20,746,095.21","26,183,466.90","8,779,951.49",2014-04-01,2014-04-07,2
20140325,TOTAL,"196,740,129.00","34,449,371.35","26,056,176.88","18,620,119.67","26,569,705.29","8,736,733.71",2014-03-25,2014-03-31,2
20140318,TOTAL,"197,860,686.17","33,907,045.23","28,966,505.99","15,740,161.85","26,590,780.01","8,107,056.65",2014-03-18,2014-03-24,2
20140311,TOTAL,"199,568,105.44","35,036,107.83","25,341,081.10","18,596,547.46","24,535,611.67","8,094,782.41",2014-03-11,2014-03-17,2
20140304,TOTAL,"194,846,298.18","40,350,145.18","25,894,366.30","18,226,889.85","23,842,450.34","8,012,086.04",2014-03-04,2014-03-10,2
20140225,TOTAL,"191,060,605.60","40,232,870.75","30,806,727.58","14,644,100.54","25,163,644.18","9,264,287.25",2014-02-25,2014-03-03,2
20140218,TOTAL,"183,849,973.65","45,897,878.93","33,229,419.12","14,649,233.66","29,528,177.52","4,017,553.02",2014-02-18,2014-02-24,2
20140211,TOTAL,"177,667,429.49","47,777,140.36","36,395,116.45","22,920,558.41","24,202,858.81","2,209,132.38",2014-02-11,2014-02-17,2
20140204,TOTAL,"176,147,395.84","51,616,529.72","36,543,078.14","18,943,682.45","25,712,417.38","2,209,132.38",2014-02-04,2014-02-10,2
20140128,TOTAL,"174,979,293.11","56,098,046.63","33,430,129.40","18,806,543.05","25,785,788.93","2,072,434.79",2014-01-28,2014-02-03,2
20140121,TOTAL,"181,601,673.35","55,758,724.99","29,313,546.11","16,916,151.41","27,405,340.56","176,799.49",2014-01-21,2014-01-27,2
20140114,TOTAL,"175,303,187.42","56,177,636.34","35,193,120.69","16,916,151.41","27,405,340.56","176,799.49",2014-01-14,2014-01-20,2
20140107,TOTAL,"169,565,342.29","57,171,945.66","44,096,276.56","31,946,194.19","8,215,677.71","176,799.49",2014-01-07,2014-01-13,2
20131231,TOTAL,"167,257,745.02","58,041,802.83","46,447,679.18","31,134,440.45","8,113,768.94","176,799.49",2013-12-31,2014-01-06,2
20131224,TOTAL,"159,486,160.45","63,594,779.27","48,226,576.80","31,232,185.20","8,455,734.71","176,799.49",2013-12-24,2013-12-30,2
20131217,TOTAL,"148,991,338.13","69,560,742.29","53,053,999.29","31,274,124.67","8,109,482.54","182,548.98",2013-12-17,2013-12-23,2
20131210,TOTAL,"150,690,242.41","68,839,015.60","52,233,649.38","31,371,148.20","7,877,119.63","161,060.68",2013-12-10,2013-12-16,2
20131203,TOTAL,"156,567,562.17","62,171,591.44","52,232,168.41","32,160,403.84","7,879,449.37","161,060.68",2013-12-03,2013-12-09,2
20131126,TOTAL,"148,301,323.10","70,063,765.83","52,614,337.44","32,156,504.51","7,875,244.35","161,060.68",2013-11-26,2013-12-02,2
20131119,TOTAL,"142,093,596.66","72,554,015.19","52,521,913.91","35,701,544.01","8,151,220.20","149,945.94",2013-11-19,2013-11-25,2
20131112,TOTAL,"150,293,894.02","67,049,000.33","49,825,553.31","40,093,228.92","3,797,262.81","113,296.51",2013-11-12,2013-11-18,2
20131105,TOTAL,"157,623,544.15","64,119,789.57","43,279,584.04","42,172,437.25","3,806,191.49","170,689.41",2013-11-05,2013-11-11,2
20131029,TOTAL,"156,058,247.28","61,228,830.51","46,997,527.10","43,113,774.82","3,640,636.23","133,219.96",2013-10-29,2013-11-04,2
20131022,TOTAL,"162,890,021.67","67,705,765.79","32,995,607.33","43,801,181.13","3,646,440.03","133,219.96",2013-10-22,2013-10-28,2
20131015,TOTAL,"168,694,420.01","62,130,991.08","32,689,053.31","43,877,587.19","3,678,254.59","101,929.72",2013-10-15,2013-10-21,2
20131008,TOTAL,"161,433,806.23","67,256,659.99","32,783,547.75","45,571,677.49","4,024,614.72","101,929.72",2013-10-08,2013-10-14,2
20131001,TOTAL,"151,976,350.44","69,618,273.75","38,918,189.51","46,458,140.06","4,099,352.43","101,929.72",2013-10-01,2013-10-07,2
20130924,TOTAL,"162,402,851.73","58,397,741.01","30,225,801.43","55,098,642.83","4,892,064.80","155,134.10",2013-09-24,2013-09-30,2
20130917,TOTAL,"154,304,811.81","60,605,045.07","27,634,352.73","54,395,303.92","13,906,481.16","326,241.23",2013-09-17,2013-09-23,2
20130910,TOTAL,"158,641,319.06","54,621,386.70","26,536,962.41","60,327,026.11","9,968,946.20","1,076,595.42",2013-09-10,2013-09-16,2
20130903,TOTAL,"184,969,653.19","29,729,917.65","28,136,502.17","58,919,792.73","8,125,134.79","1,291,235.38",2013-09-03,2013-09-09,2
20130827,TOTAL,"181,245,570.70","34,849,380.00","27,167,336.08","58,383,468.86","8,183,302.34","1,343,177.93",2013-08-27,2013-09-02,2
20130820,TOTAL,"188,251,277.17","35,311,627.56","19,808,477.14","57,797,722.08","8,642,101.80","1,361,030.15",2013-08-20,2013-08-26,2
20130813,TOTAL,"203,017,938.24","20,850,768.68","22,007,892.73","54,447,249.27","9,083,009.19","1,765,377.79",2013-08-13,2013-08-19,2
20130806,TOTAL,"206,416,041.47","18,047,669.87","20,795,133.62","58,041,173.77","5,667,051.89","2,205,165.28",2013-08-06,2013-08-12,2
20130730,TOTAL,"206,910,287.22","18,107,309.64","20,315,014.83","58,015,629.32","5,194,476.33","2,629,518.58",2013-07-30,2013-08-05,2
20130723,TOTAL,"205,309,309.16","17,977,914.30","20,389,808.35","58,785,513.59","5,687,628.43","3,022,062.07",2013-07-23,2013-07-29,2
20130716,TOTAL,"210,931,466.64","13,697,967.94","18,101,076.83","58,894,930.42","5,945,694.55","3,601,099.53",2013-07-16,2013-07-22,2
20130709,TOTAL,"214,988,540.25","11,712,071.93","17,568,781.03","57,059,538.33","6,117,639.62","3,725,664.74",2013-07-09,2013-07-15,2
20130702,TOTAL,"218,840,756.18","10,379,380.00","21,841,600.23","50,818,385.49","5,564,035.70","3,728,078.32",2013-07-02,2013-07-08,2
20130625,TOTAL,"217,485,080.69","13,660,187.99","23,214,916.60","47,936,217.96","5,739,683.88","3,136,148.79",2013-06-25,2013-07-01,2
20130618,TOTAL,"215,627,017.49","14,945,318.12","38,047,263.64","34,425,640.38","5,119,426.42","3,007,569.86",2013-06-18,2013-06-24,2
20130611,TOTAL,"215,737,805.26","17,910,702.25","35,657,428.83","34,186,001.83","4,783,247.94","2,897,049.78",2013-06-11,2013-06-17,2
20130604,TOTAL,"197,939,991.78","32,133,358.48","38,295,066.47","35,104,382.43","4,660,288.82","3,039,147.93",2013-06-04,2013-06-10,2
20130528,TOTAL,"189,337,873.04","39,613,061.95","50,830,043.92","23,662,543.93","4,715,578.34","3,013,134.73",2013-05-28,2013-06-03,2
20130521,TOTAL,"183,169,589.51","38,062,807.33","54,716,589.52","27,175,852.75","4,712,778.13","3,334,618.66",2013-05-21,2013-05-27,2
20130514,TOTAL,"183,389,457.84","36,063,680.43","56,392,286.42","26,759,908.55","5,534,407.86","3,032,494.79",2013-05-14,2013-05-20,2
20130507,TOTAL,"157,423,175.53","57,576,191.65","58,267,504.01","28,564,468.18","5,878,384.04","3,462,512.49",2013-05-07,2013-05-13,2
20130430,TOTAL,"177,810,932.35","50,093,130.80","45,429,192.51","28,123,578.29","6,655,809.55","3,059,592.40",2013-04-30,2013-05-06,2
20130423,TOTAL,"179,556,850.89","47,423,284.45","47,229,205.83","26,871,516.74","7,643,737.23","2,447,640.77",2013-04-23,2013-04-29,2
20130416,TOTAL,"179,145,157.66","56,872,926.73","37,502,196.40","26,910,035.80","8,270,105.88","2,471,813.44",2013-04-16,2013-04-22,2
20130409,TOTAL,"167,757,323.31","62,360,369.99","36,606,992.86","31,837,514.58","10,168,498.44","2,441,536.72",2013-04-09,2013-04-15,2
20130402,TOTAL,"157,863,026.55","64,743,300.15","40,560,915.52","32,778,549.84","12,199,093.84","3,027,350.01",2013-04-02,2013-04-08,2
20130326,TOTAL,"168,477,864.27","56,041,848.86","40,014,069.18","33,573,654.55","10,160,602.50","2,904,196.54",2013-03-26,2013-04-01,2
20130319,TOTAL,"167,058,935.41","55,155,402.17","43,649,502.75","32,464,782.18","10,143,157.02","2,700,456.37",2013-03-19,2013-03-25,2
20130312,TOTAL,"168,045,817.22","59,020,400.81","42,753,908.32","29,030,822.23","9,716,376.34","2,604,910.98",2013-03-12,2013-03-18,2
20130305,TOTAL,"155,398,298.56","66,909,679.66","41,083,062.50","34,918,285.55","10,642,649.33","2,220,260.30",2013-03-05,2013-03-11,2
20130226,TOTAL,"147,695,985.38","74,246,808.68","43,579,167.43","33,135,369.33","10,183,738.11","2,331,166.98",2013-02-26,2013-03-04,2
20130219,TOTAL,"144,047,922.38","70,943,030.01","47,834,245.51","31,012,030.73","14,062,236.21","3,272,771.07",2013-02-19,2013-02-25,2
20130212,TOTAL,"151,789,126.35","68,604,888.55","42,525,534.44","31,468,496.51","13,485,940.68","3,298,249.38",2013-02-12,2013-02-18,2
20130205,TOTAL,"147,879,193.51","71,720,234.86","38,901,322.22","34,732,806.31","14,040,927.64","3,897,751.37",2013-02-05,2013-02-11,2
20130129,TOTAL,"140,948,615.78","67,783,476.03","47,253,592.81","35,747,803.66","16,019,238.23","3,419,509.40",2013-01-29,2013-02-04,2
20130122,TOTAL,"145,927,867.95","56,356,416.85","52,675,466.68","36,821,589.32","16,008,218.15","3,382,676.96",2013-01-22,2013-01-28,2
20130115,TOTAL,"141,743,904.65","54,349,561.04","57,254,924.21","37,777,283.12","16,765,880.35","3,280,682.54",2013-01-15,2013-01-21,2
20130108,TOTAL,"139,460,326.76","50,290,745.84","61,287,671.64","36,478,651.01","19,930,060.52","3,724,780.13",2013-01-08,2013-01-14,2
20130101,TOTAL,"138,734,241.26","48,032,175.40","64,169,980.20","36,444,974.84","19,967,799.68","3,823,064.52",2013-01-01,2013-01-07,2
20121225,TOTAL,"135,214,165.07","48,565,748.98","62,124,317.15","40,774,457.08","19,811,043.37","4,682,504.26",2012-12-25,2012-12-31,2
20121218,TOTAL,"138,701,375.16","45,147,573.15","62,036,394.44","40,237,927.43","20,897,852.84","4,151,112.89",2012-12-18,2012-12-24,2
20121211,TOTAL,"137,807,130.95","45,527,169.55","63,954,251.18","39,309,631.71","20,614,707.97","3,959,344.55",2012-12-11,2012-12-17,2
20121204,TOTAL,"123,616,086.62","58,467,797.31","66,593,133.30","39,962,343.10","18,573,531.03","3,959,344.55",2012-12-04,2012-12-10,2
20121127,TOTAL,"127,810,548.81","51,595,921.31","75,226,159.68","35,176,931.81","17,483,185.83","3,879,488.47",2012-11-27,2012-12-03,2
20121120,TOTAL,"137,347,485.63","68,227,665.85","59,697,627.05","27,222,510.02","14,849,068.85","3,827,878.50",2012-11-20,2012-11-26,2
20121113,TOTAL,"144,190,894.35","68,049,439.55","57,003,714.16","24,863,926.77","13,469,033.44","3,595,227.64",2012-11-13,2012-11-19,2
20121106,TOTAL,"150,790,699.25","64,756,473.60","48,075,759.24","28,813,414.50","14,840,285.37","3,895,603.95",2012-11-06,2012-11-12,2
20121030,TOTAL,"153,052,093.05","66,673,549.53","44,752,766.45","28,789,881.63","14,858,037.91","3,045,907.34",2012-10-30,2012-11-05,2
20121023,TOTAL,"139,125,421.54","70,731,255.73","53,113,930.37","29,673,579.39","15,485,233.95","3,042,814.94",2012-10-23,2012-10-29,2
20121016,TOTAL,"140,256,493.52","67,699,917.22","54,779,814.27","29,567,561.40","15,826,907.62","3,041,541.88",2012-10-16,2012-10-22,2
20121009,TOTAL,"137,052,488.02","66,899,882.34","56,386,062.54","30,484,915.63","17,038,819.03","3,310,068.33",2012-10-09,2012-10-15,2
20121002,TOTAL,"135,867,670.40","61,088,319.58","61,358,336.46","32,147,992.37","17,696,632.80","3,013,284.29",2012-10-02,2012-10-08,2
20120925,TOTAL,"132,636,538.24","53,993,113.34","61,909,517.22","36,649,126.29","21,023,193.22","4,960,747.59",2012-09-25,2012-10-01,2
20120918,TOTAL,"114,496,145.55","74,505,499.35","62,944,849.27","33,880,012.24","21,334,445.54","4,011,283.95",2012-09-18,2012-09-24,2
20120911,TOTAL,"112,846,941.31","76,019,214.24","61,001,620.22","35,408,882.23","21,468,800.41","4,426,777.48",2012-09-11,2012-09-17,2
20120904,TOTAL,"113,875,679.86","74,263,944.57","57,454,458.01","37,839,374.79","23,322,479.61","4,416,299.07",2012-09-04,2012-09-10,2
20120828,TOTAL,"112,000,758.43","68,275,137.92","61,964,387.69","30,362,049.73","29,775,541.14","8,794,360.99",2012-08-28,2012-09-03,2
20120821,TOTAL,"108,419,354.47","64,553,691.14","67,552,429.27","29,900,384.07","30,316,850.17","10,429,526.78",2012-08-21,2012-08-27,2
20120814,TOTAL,"106,286,684.81","65,187,448.09","63,737,631.74","32,268,907.96","33,219,461.23","10,472,102.07",2012-08-14,2012-08-20,2
20120807,TOTAL,"96,850,002.00","69,774,454.55","63,112,191.96","36,324,513.40","37,847,941.99","7,263,132.01",2012-08-07,2012-08-13,2
20120731,TOTAL,"94,571,216.18","68,995,923.75","70,693,234.25","35,991,024.62","35,445,232.84","5,475,604.27",2012-07-31,2012-08-06,2
20120724,TOTAL,"88,323,547.01","74,167,837.95","69,209,703.25","39,468,432.42","35,609,082.83","4,393,632.44",2012-07-24,2012-07-30,2
20120717,TOTAL,"85,927,327.01","77,922,627.71","72,116,103.58","47,607,308.98","25,510,316.68","2,088,551.95",2012-07-17,2012-07-23,2
20120710,TOTAL,"96,765,506.82","74,969,968.13","75,845,915.78","42,839,283.92","19,275,758.53","1,475,802.72",2012-07-10,2012-07-16,2
20120703,TOTAL,"105,846,561.48","84,286,833.05","65,867,036.43","38,694,642.45","15,422,216.14","1,054,946.36",2012-07-03,2012-07-09,2
20120626,TOTAL,"116,865,502.61","93,517,148.31","56,478,230.58","32,198,355.28","11,087,825.17","1,025,173.94",2012-06-26,2012-07-02,2
20120619,TOTAL,"126,436,206.58","97,372,060.42","53,556,143.92","25,538,185.10","7,500,335.70","769,304.19",2012-06-19,2012-06-25,2
20120612,TOTAL,"148,319,372.55","90,970,005.75","46,604,677.64","18,513,094.55","6,133,684.65","631,400.77",2012-06-12,2012-06-18,2
20120605,TOTAL,"151,424,031.37","88,134,389.96","40,290,409.28","21,406,423.13","8,582,298.56","1,334,683.60",2012-06-05,2012-06-11,2
20120529,TOTAL,"112,810,417.98","123,442,677.12","42,312,963.64","18,144,208.34","13,008,058.84","1,453,909.99",2012-05-29,2012-06-04,2
20120522,TOTAL,"115,781,741.14","122,993,600.27","39,113,155.69","16,729,270.74","13,427,794.92","3,126,673.15",2012-05-22,2012-05-28,2
20120515,TOTAL,"136,953,163.02","72,701,660.51","65,696,660.81","19,262,789.42","13,378,477.17","3,179,484.98",2012-05-15,2012-05-21,2
20120508,TOTAL,"129,622,888.66","58,795,267.80","77,964,374.49","27,033,880.74","14,679,883.54","3,075,940.68",2012-05-08,2012-05-14,2
20120501,TOTAL,"121,807,907.31","62,906,150.51","80,171,103.31","28,374,086.37","14,872,725.22","3,040,263.19",2012-05-01,2012-05-07,2
20120424,TOTAL,"123,871,211.40","64,266,970.28","79,604,173.81","27,043,209.00","13,635,650.74","2,751,020.67",2012-04-24,2012-04-30,2
20120417,TOTAL,"125,459,588.79","60,261,167.13","73,269,636.58","35,447,359.13","13,976,484.85","2,757,999.42",2012-04-17,2012-04-23,2
20120410,TOTAL,"121,100,674.95","48,243,039.48","83,551,353.12","41,936,038.71","13,649,101.60","2,692,028.04",2012-04-10,2012-04-16,2
20120403,TOTAL,"123,224,106.84","78,563,553.78","66,644,944.62","28,955,285.12","12,170,598.62","1,613,746.93",2012-04-03,2012-04-09,2
20120327,TOTAL,"127,620,279.93","82,119,612.46","59,384,953.75","29,710,505.07","11,012,329.16","1,324,555.54",2012-03-27,2012-04-02,2
20120320,TOTAL,"127,153,123.23","74,283,286.98","67,900,880.59","29,981,195.34","10,512,909.44","1,340,840.32",2012-03-20,2012-03-26,2
20120313,TOTAL,"165,079,490.44","38,123,602.52","62,086,302.67","33,589,247.65","10,873,152.94","1,420,439.69",2012-03-13,2012-03-19,2
20120306,TOTAL,"176,704,035.35","41,355,948.79","59,158,399.21","24,692,694.20","7,802,045.04","1,459,113.32",2012-03-06,2012-03-12,2
20120228,TOTAL,"174,683,418.30","46,424,839.19","54,245,183.04","24,404,537.78","8,943,409.19","2,470,848.41",2012-02-28,2012-03-05,2
20120221,TOTAL,"175,247,158.93","46,170,038.30","55,558,423.55","22,781,465.23","8,958,304.22","2,456,845.68",2012-02-21,2012-02-27,2
20120214,TOTAL,"178,392,215.62","42,533,665.02","51,905,750.60","22,695,084.11","11,273,585.73","4,371,934.83",2012-02-14,2012-02-20,2
20120207,TOTAL,"179,984,265.64","39,084,364.26","52,714,898.00","24,517,081.22","10,306,358.81","4,565,267.98",2012-02-07,2012-02-13,2
20120131,TOTAL,"178,294,762.14","42,443,647.37","50,904,360.65","23,567,766.07","11,039,182.72","4,922,516.97",2012-01-31,2012-02-06,2
20120124,TOTAL,"186,667,640.94","37,510,335.35","47,787,785.10","19,806,388.11","15,423,810.89","3,976,275.51",2012-01-24,2012-01-30,2
20120117,TOTAL,"186,747,739.78","40,927,929.44","42,613,176.62","19,576,910.77","17,287,229.14","4,019,250.16",2012-01-17,2012-01-23,2
20120110,TOTAL,"190,389,058.37","41,726,843.32","39,221,962.90","19,923,907.25","16,065,707.97","3,844,756.10",2012-01-10,2012-01-16,2
20120103,TOTAL,"198,660,852.02","35,837,947.22","37,390,795.84","16,175,748.16","16,612,602.48","6,494,290.17",2012-01-03,2012-01-09,2
20111227,TOTAL,"206,215,716.95","42,923,391.02","22,740,719.72","17,202,080.73","15,606,756.08","6,483,571.40",2011-12-27,2012-01-02,2
20111220,TOTAL,"223,802,163.80","25,453,100.78","21,490,744.82","17,090,411.62","14,587,778.62","8,748,036.27",2011-12-20,2011-12-26,2
20111213,TOTAL,"220,350,519.43","25,700,940.87","21,977,070.69","15,405,285.60","18,373,439.30","9,364,980.02",2011-12-13,2011-12-19,2
20111206,TOTAL,"221,856,491.00","23,040,479.91","22,242,825.18","14,084,127.68","19,929,930.49","10,018,381.64",2011-12-06,2011-12-12,2
20111129,TOTAL,"223,781,814.35","19,009,645.04","22,721,591.02","13,730,656.72","18,592,738.14","13,335,790.64",2011-11-29,2011-12-05,2
20111122,TOTAL,"217,349,807.64","22,120,995.97","21,454,689.94","14,335,259.33","20,007,048.90","15,904,434.13",2011-11-22,2011-11-28,2
20111115,TOTAL,"214,482,711.90","23,794,850.70","20,983,660.04","15,253,705.46","20,044,026.35","16,613,281.46",2011-11-15,2011-11-21,2
20111108,TOTAL,"213,666,529.59","22,091,203.34","22,746,502.99","14,811,038.94","21,314,205.94","16,542,755.10",2011-11-08,2011-11-14,2
20111101,TOTAL,"214,586,711.86","22,769,581.90","20,014,387.73","15,357,110.81","21,872,948.15","16,571,495.45",2011-11-01,2011-11-07,2
20111025,TOTAL,"218,870,488.79","23,426,822.27","16,090,923.98","17,713,672.03","17,542,291.51","17,528,037.32",2011-10-25,2011-10-31,2
20111018,TOTAL,"217,733,878.88","24,345,886.26","17,421,748.48","15,915,842.41","17,249,589.99","18,505,289.89",2011-10-18,2011-10-24,2
20111011,TOTAL,"208,723,720.75","34,081,164.28","15,165,917.02","17,613,202.74","17,187,704.51","18,400,526.61",2011-10-11,2011-10-17,2
20111004,TOTAL,"211,062,492.06","34,016,733.49","12,140,447.50","16,617,569.06","14,145,033.71","23,189,960.08",2011-10-04,2011-10-10,2
20110927,TOTAL,"209,797,008.72","36,154,896.63","13,187,945.45","15,918,463.87","13,989,686.01","22,124,235.22",2011-09-27,2011-10-03,2
20110920,TOTAL,"202,505,304.56","36,202,782.94","19,564,284.67","15,991,000.12","14,907,973.09","22,000,890.53",2011-09-20,2011-09-26,2
20110913,TOTAL,"198,859,437.31","37,738,799.29","20,946,609.80","15,914,086.15","15,221,841.37","22,491,461.98",2011-09-13,2011-09-19,2
20110906,TOTAL,"198,222,551.38","37,833,116.92","25,153,370.83","14,577,686.04","13,934,492.61","21,451,018.12",2011-09-06,2011-09-12,2
20110830,TOTAL,"183,880,485.51","42,719,445.99","29,976,590.00","18,461,705.21","14,383,636.02","21,750,373.16",2011-08-30,2011-09-05,2
20110823,TOTAL,"179,925,208.52","49,083,866.38","33,818,562.60","17,189,885.19","10,703,991.42","20,450,721.78",2011-08-23,2011-08-29,2
20110816,TOTAL,"176,451,095.50","52,178,800.16","34,047,205.44","18,734,212.97","9,573,016.10","20,187,905.74",2011-08-16,2011-08-22,2
20110809,TOTAL,"168,263,573.16","47,684,302.25","40,065,384.04","21,031,088.39","13,346,168.33","20,781,719.75",2011-08-09,2011-08-15,2
20110802,TOTAL,"170,356,589.10","47,628,177.76","35,735,726.14","25,009,759.59","14,262,830.26","18,179,153.07",2011-08-02,2011-08-08,2
20110726,TOTAL,"177,237,464.81","58,828,689.57","24,001,256.46","17,137,337.14","15,412,250.59","18,555,237.34",2011-07-26,2011-08-01,2
20110719,TOTAL,"185,033,729.70","58,569,279.62","17,452,443.32","14,919,822.10","17,044,489.97","18,152,471.19",2011-07-19,2011-07-25,2
20110712,TOTAL,"206,885,586.82","36,574,046.77","16,695,916.70","13,010,583.98","15,504,308.41","22,501,793.22",2011-07-12,2011-07-18,2
20110705,TOTAL,"201,209,689.45","38,491,096.34","20,783,925.80","10,660,224.60","16,258,438.85","23,768,860.87",2011-07-05,2011-07-11,2
20110628,TOTAL,"205,366,252.59","37,619,778.49","18,589,235.28","10,000,673.27","13,825,688.05","25,770,608.22",2011-06-28,2011-07-04,2
20110621,TOTAL,"214,726,750.60","28,215,852.97","19,100,618.72","9,629,708.79","12,406,488.85","27,092,815.97",2011-06-21,2011-06-27,2
20110614,TOTAL,"212,027,944.00","31,475,306.87","20,257,250.72","11,815,830.99","15,187,371.31","20,408,532.02",2011-06-14,2011-06-20,2
20110607,TOTAL,"218,045,614.06","27,255,754.55","20,034,948.13","11,566,400.16","15,969,548.95","18,299,970.05",2011-06-07,2011-06-13,2
20110531,TOTAL,"226,472,156.36","25,000,184.57","15,213,600.49","11,756,758.24","19,487,181.19","13,242,355.06",2011-05-31,2011-06-06,2
20110524,TOTAL,"226,907,991.24","25,338,637.56","16,066,358.34","12,307,610.31","18,814,428.61","11,737,209.84",2011-05-24,2011-05-30,2
20110517,TOTAL,"226,434,830.84","23,085,086.14","18,799,389.05","14,820,631.47","16,711,378.47","11,320,919.92",2011-05-17,2011-05-23,2
20110510,TOTAL,"226,141,953.89","23,331,094.33","17,239,879.02","16,964,978.16","18,924,868.20","8,569,462.31",2011-05-10,2011-05-16,2
20110503,TOTAL,"226,180,879.67","21,942,131.69","20,250,971.09","21,093,093.57","19,397,135.14","2,308,024.75",2011-05-03,2011-05-09,2
20110426,TOTAL,"224,493,788.70","21,275,029.51","21,461,259.18","23,819,641.80","18,519,595.12","1,602,921.59",2011-04-26,2011-05-02,2
20110419,TOTAL,"216,472,870.73","28,041,996.36","22,753,498.93","23,763,669.21","18,654,595.12","1,485,605.54",2011-04-19,2011-04-25,2
20110412,TOTAL,"215,439,837.09","25,932,911.22","27,789,197.92","24,401,346.97","16,394,263.35","1,214,679.36",2011-04-12,2011-04-18,2
20110405,TOTAL,"213,752,467.82","26,987,347.10","29,393,373.17","24,350,052.03","15,727,998.14","960,997.64",2011-04-05,2011-04-11,2
20110329,TOTAL,"206,876,679.21","31,464,695.09","29,560,461.61","29,500,601.54","13,769,798.44",0.00,2011-03-29,2011-04-04,2
20110322,TOTAL,"202,800,094.71","29,092,278.38","43,488,512.85","23,898,903.64","11,892,446.33",0.00,2011-03-22,2011-03-28,2
20110315,TOTAL,"203,063,390.77","30,465,012.00","44,886,573.61","24,327,349.83","8,429,909.70",0.00,2011-03-15,2011-03-21,2
20110308,TOTAL,"196,453,031.34","28,876,837.89","53,732,446.86","24,109,334.73","8,000,585.08",0.00,2011-03-08,2011-03-14,2
20110301,TOTAL,"182,071,212.36","45,597,748.16","49,587,952.41","27,038,706.31","6,876,616.67",0.00,2011-03-01,2011-03-07,2
20110222,TOTAL,"176,631,521.01","57,394,350.50","49,119,873.97","23,266,285.86","4,760,204.57",0.00,2011-02-22,2011-02-28,2
20110215,TOTAL,"181,707,702.10","59,626,025.94","45,351,843.99","20,635,602.18","3,851,061.69",0.00,2011-02-15,2011-02-21,2
20110208,TOTAL,"189,581,215.12","54,430,542.39","42,633,948.42","20,675,468.28","3,851,061.69",0.00,2011-02-08,2011-02-14,2
20110201,TOTAL,"187,740,281.43","54,516,141.26","41,318,443.77","23,670,277.70","3,927,091.75",0.00,2011-02-01,2011-02-07,2
20110125,TOTAL,"188,746,948.73","53,105,024.11","47,722,996.49","15,900,169.41","5,697,097.18",0.00,2011-01-25,2011-01-31,2
